Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,657124,-,-,-,29.41,-98.5,-6,201,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI
2018,10,7,20,30,0,0,0
2018,10,7,21,30,0,0,0
2018,10,7,22,30,0,0,0
2018,10,7,23,30,0,0,0
2018,10,8,0,30,0,0,0
2018,10,8,1,30,0,0,0
2018,10,8,2,30,0,0,0
2018,10,8,3,30,0,0,0
2018,10,8,4,30,0,0,0
2018,10,8,5,30,0,0,0
2018,10,8,6,30,1,1,1
2018,10,8,7,30,20,20,0
2018,10,8,8,30,87,84,8
2018,10,8,9,30,175,160,25
2018,10,8,10,30,116,115,1
2018,10,8,11,30,341,311,38
2018,10,8,12,30,178,173,6
2018,10,8,13,30,181,176,7
2018,10,8,14,30,213,206,10
2018,10,8,15,30,34,34,0
2018,10,8,16,30,147,96,144
2018,10,8,17,30,6,6,0
2018,10,8,18,30,0,0,0
2018,10,8,19,30,0,0,0
2018,10,8,20,30,0,0,0
2018,10,8,21,30,0,0,0
2018,10,8,22,30,0,0,0
2018,10,8,23,30,0,0,0
2018,10,9,0,30,0,0,0
2018,10,9,1,30,0,0,0
2018,10,9,2,30,0,0,0
2018,10,9,3,30,0,0,0
2018,10,9,4,30,0,0,0
2018,10,9,5,30,0,0,0
2018,10,9,6,30,4,4,13
2018,10,9,7,30,121,50,352
2018,10,9,8,30,137,124,31
2018,10,9,9,30,155,145,18
2018,10,9,10,30,196,182,20
2018,10,9,11,30,62,62,0
2018,10,9,12,30,64,64,0
2018,10,9,13,30,79,79,0
2018,10,9,14,30,626,149,705
2018,10,9,15,30,496,88,765
2018,10,9,16,30,295,74,635
2018,10,9,17,30,55,35,144
2018,10,9,18,30,0,0,0
2018,10,9,19,30,0,0,0
2018,10,9,20,30,0,0,0
2018,10,9,21,30,0,0,0
2018,10,9,22,30,0,0,0
2018,10,9,23,30,0,0,0
2018,10,10,0,30,0,0,0
2018,10,10,1,30,0,0,0
2018,10,10,2,30,0,0,0
2018,10,10,3,30,0,0,0
2018,10,10,4,30,0,0,0
2018,10,10,5,30,0,0,0
2018,10,10,6,30,5,6,49
2018,10,10,7,30,160,44,577
2018,10,10,8,30,377,64,774
2018,10,10,9,30,575,75,866
2018,10,10,10,30,728,82,912
2018,10,10,11,30,820,88,932
2018,10,10,12,30,843,90,934
2018,10,10,13,30,796,89,921
2018,10,10,14,30,683,86,887
2018,10,10,15,30,513,79,822
2018,10,10,16,30,306,65,700
2018,10,10,17,30,94,39,414
2018,10,10,18,30,0,0,0
2018,10,10,19,30,0,0,0
2018,10,10,20,30,0,0,0
2018,10,10,21,30,0,0,0
2018,10,10,22,30,0,0,0
2018,10,10,23,30,0,0,0
2018,10,11,0,30,0,0,0
2018,10,11,1,30,0,0,0
2018,10,11,2,30,0,0,0
2018,10,11,3,30,0,0,0
2018,10,11,4,30,0,0,0
2018,10,11,5,30,0,0,0
2018,10,11,6,30,3,3,10
2018,10,11,7,30,115,49,336
2018,10,11,8,30,79,79,1
2018,10,11,9,30,231,199,56
2018,10,11,10,30,133,130,4
2018,10,11,11,30,320,237,106
2018,10,11,12,30,502,380,152
2018,10,11,13,30,736,147,772
2018,10,11,14,30,554,204,523
2018,10,11,15,30,288,215,139
2018,10,11,16,30,245,81,484
2018,10,11,17,30,86,38,373
2018,10,11,18,30,0,0,0
2018,10,11,19,30,0,0,0
2018,10,11,20,30,0,0,0
2018,10,11,21,30,0,0,0
2018,10,11,22,30,0,0,0
2018,10,11,23,30,0,0,0
2018,10,12,0,30,0,0,0
2018,10,12,1,30,0,0,0
2018,10,12,2,30,0,0,0
2018,10,12,3,30,0,0,0
2018,10,12,4,30,0,0,0
2018,10,12,5,30,0,0,0
2018,10,12,6,30,1,1,0
2018,10,12,7,30,82,68,72
2018,10,12,8,30,326,100,567
2018,10,12,9,30,547,87,805
2018,10,12,10,30,695,97,853
2018,10,12,11,30,783,103,873
2018,10,12,12,30,758,160,749
2018,10,12,13,30,452,359,122
2018,10,12,14,30,254,233,31
2018,10,12,15,30,340,158,351
2018,10,12,16,30,276,84,572
2018,10,12,17,30,75,45,242
2018,10,12,18,30,0,0,0
2018,10,12,19,30,0,0,0
2018,10,12,20,30,0,0,0
2018,10,12,21,30,0,0,0
2018,10,12,22,30,0,0,0
2018,10,12,23,30,0,0,0
2018,10,13,0,30,0,0,0
2018,10,13,1,30,0,0,0
2018,10,13,2,30,0,0,0
2018,10,13,3,30,0,0,0
2018,10,13,4,30,0,0,0
2018,10,13,5,30,0,0,0
2018,10,13,6,30,2,2,5
2018,10,13,7,30,133,59,384
2018,10,13,8,30,170,125,113
2018,10,13,9,30,250,164,152
2018,10,13,10,30,410,249,231
2018,10,13,11,30,759,121,823
2018,10,13,12,30,266,252,17
2018,10,13,13,30,351,308,57
2018,10,13,14,30,423,279,218
2018,10,13,15,30,462,99,705
2018,10,13,16,30,278,69,633
2018,10,13,17,30,78,40,318
2018,10,13,18,30,0,0,0
2018,10,13,19,30,0,0,0
2018,10,13,20,30,0,0,0
2018,10,13,21,30,0,0,0
2018,10,13,22,30,0,0,0
2018,10,13,23,30,0,0,0
2018,10,14,0,30,0,0,0
2018,10,14,1,30,0,0,0
2018,10,14,2,30,0,0,0
2018,10,14,3,30,0,0,0
2018,10,14,4,30,0,0,0
2018,10,14,5,30,0,0,0
2018,10,14,6,30,2,2,9
2018,10,14,7,30,133,54,416
2018,10,14,8,30,66,65,3
2018,10,14,9,30,172,162,18
2018,10,14,10,30,374,313,88
2018,10,14,11,30,464,361,133
2018,10,14,12,30,515,296,277
2018,10,14,13,30,607,243,485
2018,10,14,14,30,547,163,586
2018,10,14,15,30,446,108,661
2018,10,14,16,30,270,78,588
2018,10,14,17,30,72,42,262
2018,10,14,18,30,0,0,0
2018,10,14,19,30,0,0,0
2018,10,14,20,30,0,0,0
2018,10,14,21,30,0,0,0
2018,10,14,22,30,0,0,0
2018,10,14,23,30,0,0,0
2018,10,15,0,30,0,0,0
2018,10,15,1,30,0,0,0
2018,10,15,2,30,0,0,0
2018,10,15,3,30,0,0,0
2018,10,15,4,30,0,0,0
2018,10,15,5,30,0,0,0
2018,10,15,6,30,0,0,0
2018,10,15,7,30,6,6,0
2018,10,15,8,30,184,111,186
2018,10,15,9,30,78,78,0
2018,10,15,10,30,258,237,31
2018,10,15,11,30,126,124,2
2018,10,15,12,30,58,58,0
2018,10,15,13,30,128,126,3
2018,10,15,14,30,170,165,7
2018,10,15,15,30,81,81,0
2018,10,15,16,30,60,36,75
2018,10,15,17,30,49,29,181
2018,10,15,18,30,0,0,0
2018,10,15,19,30,0,0,0
2018,10,15,20,30,0,0,0
2018,10,15,21,30,0,0,0
2018,10,15,22,30,0,0,0
2018,10,15,23,30,0,0,0
2018,10,16,0,30,0,0,0
2018,10,16,1,30,0,0,0
2018,10,16,2,30,0,0,0
2018,10,16,3,30,0,0,0
2018,10,16,4,30,0,0,0
2018,10,16,5,30,0,0,0
2018,10,16,6,30,2,2,6
2018,10,16,7,30,44,44,0
2018,10,16,8,30,37,37,0
2018,10,16,9,30,59,59,0
2018,10,16,10,30,113,113,0
2018,10,16,11,30,152,149,4
2018,10,16,12,30,119,117,2
2018,10,16,13,30,135,134,2
2018,10,16,14,30,98,96,3
2018,10,16,15,30,81,81,0
2018,10,16,16,30,66,65,3
2018,10,16,17,30,9,9,0
2018,10,16,18,30,0,0,0
2018,10,16,19,30,0,0,0
2018,10,16,20,30,0,0,0
2018,10,16,21,30,0,0,0
2018,10,16,22,30,0,0,0
2018,10,16,23,30,0,0,0
2018,10,17,0,30,0,0,0
2018,10,17,1,30,0,0,0
2018,10,17,2,30,0,0,0
2018,10,17,3,30,0,0,0
2018,10,17,4,30,0,0,0
2018,10,17,5,30,0,0,0
2018,10,17,6,30,1,1,8
2018,10,17,7,30,39,39,0
2018,10,17,8,30,84,84,0
2018,10,17,9,30,173,154,34
2018,10,17,10,30,260,246,20
2018,10,17,11,30,167,165,3
2018,10,17,12,30,117,116,1
2018,10,17,13,30,98,98,0
2018,10,17,14,30,90,90,0
2018,10,17,15,30,89,89,1
2018,10,17,16,30,188,62,402
2018,10,17,17,30,29,19,95
2018,10,17,18,30,0,0,0
2018,10,17,19,30,0,0,0
2018,10,17,20,30,0,0,0
2018,10,17,21,30,0,0,0
2018,10,17,22,30,0,0,0
2018,10,17,23,30,0,0,0
2018,10,18,0,30,0,0,0
2018,10,18,1,30,0,0,0
2018,10,18,2,30,0,0,0
2018,10,18,3,30,0,0,0
2018,10,18,4,30,0,0,0
2018,10,18,5,30,0,0,0
2018,10,18,6,30,2,3,13
2018,10,18,7,30,32,32,0
2018,10,18,8,30,86,85,2
2018,10,18,9,30,91,91,0
2018,10,18,10,30,116,116,0
2018,10,18,11,30,203,198,7
2018,10,18,12,30,78,78,0
2018,10,18,13,30,140,139,2
2018,10,18,14,30,173,170,4
2018,10,18,15,30,93,93,0
2018,10,18,16,30,58,58,0
2018,10,18,17,30,5,5,0
2018,10,18,18,30,0,0,0
2018,10,18,19,30,0,0,0
2018,10,18,20,30,0,0,0
2018,10,18,21,30,0,0,0
2018,10,18,22,30,0,0,0
2018,10,18,23,30,0,0,0
2018,10,19,0,30,0,0,0
2018,10,19,1,30,0,0,0
2018,10,19,2,30,0,0,0
2018,10,19,3,30,0,0,0
2018,10,19,4,30,0,0,0
2018,10,19,5,30,0,0,0
2018,10,19,6,30,0,0,0
2018,10,19,7,30,10,10,0
2018,10,19,8,30,40,40,0
2018,10,19,9,30,108,108,0
2018,10,19,10,30,123,122,2
2018,10,19,11,30,146,144,2
2018,10,19,12,30,204,196,10
2018,10,19,13,30,207,195,16
2018,10,19,14,30,131,128,4
2018,10,19,15,30,100,100,1
2018,10,19,16,30,217,74,469
2018,10,19,17,30,58,36,231
2018,10,19,18,30,0,0,0
2018,10,19,19,30,0,0,0
2018,10,19,20,30,0,0,0
2018,10,19,21,30,0,0,0
2018,10,19,22,30,0,0,0
2018,10,19,23,30,0,0,0
2018,10,20,0,30,0,0,0
2018,10,20,1,30,0,0,0
2018,10,20,2,30,0,0,0
2018,10,20,3,30,0,0,0
2018,10,20,4,30,0,0,0
2018,10,20,5,30,0,0,0
2018,10,20,6,30,0,0,0
2018,10,20,7,30,29,29,0
2018,10,20,8,30,166,143,61
2018,10,20,9,30,337,232,192
2018,10,20,10,30,321,285,54
2018,10,20,11,30,536,355,242
2018,10,20,12,30,585,357,298
2018,10,20,13,30,306,283,32
2018,10,20,14,30,329,275,86
2018,10,20,15,30,103,101,5
2018,10,20,16,30,107,92,49
2018,10,20,17,30,25,25,1
2018,10,20,18,30,0,0,0
2018,10,20,19,30,0,0,0
2018,10,20,20,30,0,0,0
2018,10,20,21,30,0,0,0
2018,10,20,22,30,0,0,0
2018,10,20,23,30,0,0,0
2018,10,21,0,30,0,0,0
2018,10,21,1,30,0,0,0
2018,10,21,2,30,0,0,0
2018,10,21,3,30,0,0,0
2018,10,21,4,30,0,0,0
2018,10,21,5,30,0,0,0
2018,10,21,6,30,0,0,0
2018,10,21,7,30,90,61,167
2018,10,21,8,30,221,147,199
2018,10,21,9,30,340,242,180
2018,10,21,10,30,424,304,179
2018,10,21,11,30,567,341,304
2018,10,21,12,30,574,345,301
2018,10,21,13,30,520,340,250
2018,10,21,14,30,348,279,110
2018,10,21,15,30,142,140,4
2018,10,21,16,30,44,44,1
2018,10,21,17,30,6,6,0
2018,10,21,18,30,0,0,0
2018,10,21,19,30,0,0,0
2018,10,21,20,30,0,0,0
2018,10,21,21,30,0,0,0
2018,10,21,22,30,0,0,0
2018,10,21,23,30,0,0,0
2018,10,22,0,30,0,0,0
2018,10,22,1,30,0,0,0
2018,10,22,2,30,0,0,0
2018,10,22,3,30,0,0,0
2018,10,22,4,30,0,0,0
2018,10,22,5,30,0,0,0
2018,10,22,6,30,0,0,0
2018,10,22,7,30,32,32,0
2018,10,22,8,30,119,116,7
2018,10,22,9,30,194,179,27
2018,10,22,10,30,278,255,35
2018,10,22,11,30,300,279,29
2018,10,22,12,30,270,258,16
2018,10,22,13,30,270,256,19
2018,10,22,14,30,160,159,1
2018,10,22,15,30,110,110,1
2018,10,22,16,30,42,42,0
2018,10,22,17,30,7,7,0
2018,10,22,18,30,0,0,0
2018,10,22,19,30,0,0,0
2018,10,22,20,30,0,0,0
2018,10,22,21,30,0,0,0
2018,10,22,22,30,0,0,0
2018,10,22,23,30,0,0,0
2018,10,23,0,30,0,0,0
2018,10,23,1,30,0,0,0
2018,10,23,2,30,0,0,0
2018,10,23,3,30,0,0,0
2018,10,23,4,30,0,0,0
2018,10,23,5,30,0,0,0
2018,10,23,6,30,0,0,0
2018,10,23,7,30,8,8,0
2018,10,23,8,30,63,63,0
2018,10,23,9,30,147,144,6
2018,10,23,10,30,143,142,2
2018,10,23,11,30,246,231,20
2018,10,23,12,30,424,347,102
2018,10,23,13,30,361,311,70
2018,10,23,14,30,206,191,25
2018,10,23,15,30,102,100,5
2018,10,23,16,30,129,108,74
2018,10,23,17,30,20,20,0
2018,10,23,18,30,0,0,0
2018,10,23,19,30,0,0,0
2018,10,23,20,30,0,0,0
2018,10,23,21,30,0,0,0
2018,10,23,22,30,0,0,0
2018,10,23,23,30,0,0,0
2018,10,24,0,30,0,0,0
2018,10,24,1,30,0,0,0
2018,10,24,2,30,0,0,0
2018,10,24,3,30,0,0,0
2018,10,24,4,30,0,0,0
2018,10,24,5,30,0,0,0
2018,10,24,6,30,0,0,0
2018,10,24,7,30,9,9,0
2018,10,24,8,30,36,36,0
2018,10,24,9,30,71,71,0
2018,10,24,10,30,136,135,1
2018,10,24,11,30,173,170,4
2018,10,24,12,30,114,114,0
2018,10,24,13,30,74,74,0
2018,10,24,14,30,91,91,0
2018,10,24,15,30,57,57,0
2018,10,24,16,30,17,17,0
2018,10,24,17,30,4,4,0
2018,10,24,18,30,0,0,0
2018,10,24,19,30,0,0,0
2018,10,24,20,30,0,0,0
2018,10,24,21,30,0,0,0
2018,10,24,22,30,0,0,0
2018,10,24,23,30,0,0,0
2018,10,25,0,30,0,0,0
2018,10,25,1,30,0,0,0
2018,10,25,2,30,0,0,0
2018,10,25,3,30,0,0,0
2018,10,25,4,30,0,0,0
2018,10,25,5,30,0,0,0
2018,10,25,6,30,0,0,0
2018,10,25,7,30,88,42,283
2018,10,25,8,30,65,65,0
2018,10,25,9,30,142,141,1
2018,10,25,10,30,294,268,39
2018,10,25,11,30,481,353,175
2018,10,25,12,30,700,183,693
2018,10,25,13,30,732,84,918
2018,10,25,14,30,441,249,315
2018,10,25,15,30,413,102,669
2018,10,25,16,30,234,66,595
2018,10,25,17,30,47,28,248
2018,10,25,18,30,0,0,0
2018,10,25,19,30,0,0,0
2018,10,25,20,30,0,0,0
2018,10,25,21,30,0,0,0
2018,10,25,22,30,0,0,0
2018,10,25,23,30,0,0,0
2018,10,26,0,30,0,0,0
2018,10,26,1,30,0,0,0
2018,10,26,2,30,0,0,0
2018,10,26,3,30,0,0,0
2018,10,26,4,30,0,0,0
2018,10,26,5,30,0,0,0
2018,10,26,6,30,0,0,0
2018,10,26,7,30,75,55,128
2018,10,26,8,30,229,130,278
2018,10,26,9,30,312,231,154
2018,10,26,10,30,574,204,569
2018,10,26,11,30,702,166,739
2018,10,26,12,30,632,285,467
2018,10,26,13,30,552,283,383
2018,10,26,14,30,524,194,545
2018,10,26,15,30,439,80,777
2018,10,26,16,30,243,60,658
2018,10,26,17,30,48,27,288
2018,10,26,18,30,0,0,0
2018,10,26,19,30,0,0,0
2018,10,26,20,30,0,0,0
2018,10,26,21,30,0,0,0
2018,10,26,22,30,0,0,0
2018,10,26,23,30,0,0,0
2018,10,27,0,30,0,0,0
2018,10,27,1,30,0,0,0
2018,10,27,2,30,0,0,0
2018,10,27,3,30,0,0,0
2018,10,27,4,30,0,0,0
2018,10,27,5,30,0,0,0
2018,10,27,6,30,0,0,0
2018,10,27,7,30,112,47,421
2018,10,27,8,30,331,68,743
2018,10,27,9,30,524,79,851
2018,10,27,10,30,674,87,906
2018,10,27,11,30,763,89,935
2018,10,27,12,30,783,85,946
2018,10,27,13,30,734,83,933
2018,10,27,14,30,617,77,897
2018,10,27,15,30,449,69,831
2018,10,27,16,30,244,53,693
2018,10,27,17,30,45,25,298
2018,10,27,18,30,0,0,0
2018,10,27,19,30,0,0,0
2018,10,27,20,30,0,0,0
2018,10,27,21,30,0,0,0
2018,10,27,22,30,0,0,0
2018,10,27,23,30,0,0,0
2018,10,28,0,30,0,0,0
2018,10,28,1,30,0,0,0
2018,10,28,2,30,0,0,0
2018,10,28,3,30,0,0,0
2018,10,28,4,30,0,0,0
2018,10,28,5,30,0,0,0
2018,10,28,6,30,0,0,0
2018,10,28,7,30,119,39,525
2018,10,28,8,30,330,59,771
2018,10,28,9,30,525,70,877
2018,10,28,10,30,675,76,930
2018,10,28,11,30,764,81,953
2018,10,28,12,30,784,82,956
2018,10,28,13,30,735,82,942
2018,10,28,14,30,618,78,904
2018,10,28,15,30,446,72,825
2018,10,28,16,30,240,56,677
2018,10,28,17,30,43,26,267
2018,10,28,18,30,0,0,0
2018,10,28,19,30,0,0,0
2018,10,28,20,30,0,0,0
2018,10,28,21,30,0,0,0
2018,10,28,22,30,0,0,0
2018,10,28,23,30,0,0,0
2018,10,29,0,30,0,0,0
2018,10,29,1,30,0,0,0
2018,10,29,2,30,0,0,0
2018,10,29,3,30,0,0,0
2018,10,29,4,30,0,0,0
2018,10,29,5,30,0,0,0
2018,10,29,6,30,0,0,0
2018,10,29,7,30,106,47,393
2018,10,29,8,30,308,78,662
2018,10,29,9,30,498,94,784
2018,10,29,10,30,643,102,845
2018,10,29,11,30,501,277,314
2018,10,29,12,30,594,260,457
2018,10,29,13,30,681,121,813
2018,10,29,14,30,526,141,649
2018,10,29,15,30,329,132,437
2018,10,29,16,30,222,65,585
2018,10,29,17,30,37,26,184
2018,10,29,18,30,0,0,0
2018,10,29,19,30,0,0,0
2018,10,29,20,30,0,0,0
2018,10,29,21,30,0,0,0
2018,10,29,22,30,0,0,0
2018,10,29,23,30,0,0,0
2018,10,30,0,30,0,0,0
2018,10,30,1,30,0,0,0
2018,10,30,2,30,0,0,0
2018,10,30,3,30,0,0,0
2018,10,30,4,30,0,0,0
2018,10,30,5,30,0,0,0
2018,10,30,6,30,0,0,0
2018,10,30,7,30,43,41,13
2018,10,30,8,30,94,84,30
2018,10,30,9,30,177,171,12
2018,10,30,10,30,221,210,18
2018,10,30,11,30,344,306,53
2018,10,30,12,30,438,346,126
2018,10,30,13,30,557,255,441
2018,10,30,14,30,480,176,515
2018,10,30,15,30,395,101,659
2018,10,30,16,30,215,67,558
2018,10,30,17,30,34,25,155
2018,10,30,18,30,0,0,0
2018,10,30,19,30,0,0,0
2018,10,30,20,30,0,0,0
2018,10,30,21,30,0,0,0
2018,10,30,22,30,0,0,0
2018,10,30,23,30,0,0,0
2018,10,31,0,30,0,0,0
2018,10,31,1,30,0,0,0
2018,10,31,2,30,0,0,0
2018,10,31,3,30,0,0,0
2018,10,31,4,30,0,0,0
2018,10,31,5,30,0,0,0
2018,10,31,6,30,0,0,0
2018,10,31,7,30,34,34,0
2018,10,31,8,30,107,106,3
2018,10,31,9,30,248,215,65
2018,10,31,10,30,402,297,166
2018,10,31,11,30,292,272,28
2018,10,31,12,30,223,214,13
2018,10,31,13,30,196,186,15
2018,10,31,14,30,131,129,3
2018,10,31,15,30,116,116,0
2018,10,31,16,30,29,29,1
2018,10,31,17,30,9,9,6
2018,10,31,18,30,0,0,0
2018,10,31,19,30,0,0,0
2018,10,31,20,30,0,0,0
2018,10,31,21,30,0,0,0
2018,10,31,22,30,0,0,0
2018,10,31,23,30,0,0,0
2018,11,1,0,30,0,0,0
2018,11,1,1,30,0,0,0
2018,11,1,2,30,0,0,0
2018,11,1,3,30,0,0,0
2018,11,1,4,30,0,0,0
2018,11,1,5,30,0,0,0
2018,11,1,6,30,0,0,0
2018,11,1,7,30,110,36,523
2018,11,1,8,30,322,55,790
2018,11,1,9,30,519,64,902
2018,11,1,10,30,669,68,955
2018,11,1,11,30,759,72,979
2018,11,1,12,30,779,73,983
2018,11,1,13,30,728,73,967
2018,11,1,14,30,606,75,911
2018,11,1,15,30,437,63,851
2018,11,1,16,30,230,51,694
2018,11,1,17,30,37,22,275
2018,11,1,18,30,0,0,0
2018,11,1,19,30,0,0,0
2018,11,1,20,30,0,0,0
2018,11,1,21,30,0,0,0
2018,11,1,22,30,0,0,0
2018,11,1,23,30,0,0,0
2018,11,2,0,30,0,0,0
2018,11,2,1,30,0,0,0
2018,11,2,2,30,0,0,0
2018,11,2,3,30,0,0,0
2018,11,2,4,30,0,0,0
2018,11,2,5,30,0,0,0
2018,11,2,6,30,0,0,0
2018,11,2,7,30,111,34,555
2018,11,2,8,30,324,53,808
2018,11,2,9,30,520,63,911
2018,11,2,10,30,669,68,961
2018,11,2,11,30,759,72,984
2018,11,2,12,30,777,75,983
2018,11,2,13,30,726,73,969
2018,11,2,14,30,608,69,931
2018,11,2,15,30,437,63,858
2018,11,2,16,30,229,49,706
2018,11,2,17,30,34,21,252
2018,11,2,18,30,0,0,0
2018,11,2,19,30,0,0,0
2018,11,2,20,30,0,0,0
2018,11,2,21,30,0,0,0
2018,11,2,22,30,0,0,0
2018,11,2,23,30,0,0,0
2018,11,3,0,30,0,0,0
2018,11,3,1,30,0,0,0
2018,11,3,2,30,0,0,0
2018,11,3,3,30,0,0,0
2018,11,3,4,30,0,0,0
2018,11,3,5,30,0,0,0
2018,11,3,6,30,0,0,0
2018,11,3,7,30,100,40,443
2018,11,3,8,30,302,65,713
2018,11,3,9,30,491,79,827
2018,11,3,10,30,637,89,882
2018,11,3,11,30,724,89,915
2018,11,3,12,30,744,86,926
2018,11,3,13,30,630,152,714
2018,11,3,14,30,516,133,666
2018,11,3,15,30,350,112,550
2018,11,3,16,30,212,58,613
2018,11,3,17,30,28,20,165
2018,11,3,18,30,0,0,0
2018,11,3,19,30,0,0,0
2018,11,3,20,30,0,0,0
2018,11,3,21,30,0,0,0
2018,11,3,22,30,0,0,0
2018,11,3,23,30,0,0,0
2018,11,4,0,30,0,0,0
2018,11,4,1,30,0,0,0
2018,11,4,2,30,0,0,0
2018,11,4,3,30,0,0,0
2018,11,4,4,30,0,0,0
2018,11,4,5,30,0,0,0
2018,11,4,6,30,0,0,0
2018,11,4,7,30,84,49,267
2018,11,4,8,30,159,128,93
2018,11,4,9,30,221,181,80
2018,11,4,10,30,265,243,35
2018,11,4,11,30,307,279,41
2018,11,4,12,30,513,289,317
2018,11,4,13,30,417,310,160
2018,11,4,14,30,479,154,569
2018,11,4,15,30,362,100,610
2018,11,4,16,30,209,57,613
2018,11,4,17,30,16,14,49
2018,11,4,18,30,0,0,0
2018,11,4,19,30,0,0,0
2018,11,4,20,30,0,0,0
2018,11,4,21,30,0,0,0
2018,11,4,22,30,0,0,0
2018,11,4,23,30,0,0,0
2018,11,5,0,30,0,0,0
2018,11,5,1,30,0,0,0
2018,11,5,2,30,0,0,0
2018,11,5,3,30,0,0,0
2018,11,5,4,30,0,0,0
2018,11,5,5,30,0,0,0
2018,11,5,6,30,0,0,0
2018,11,5,7,30,39,36,26
2018,11,5,8,30,107,102,16
2018,11,5,9,30,155,154,3
2018,11,5,10,30,216,208,13
2018,11,5,11,30,399,322,112
2018,11,5,12,30,434,286,211
2018,11,5,13,30,367,295,109
2018,11,5,14,30,561,83,842
2018,11,5,15,30,319,149,398
2018,11,5,16,30,159,81,318
2018,11,5,17,30,26,19,163
2018,11,5,18,30,0,0,0
2018,11,5,19,30,0,0,0
2018,11,5,20,30,0,0,0
2018,11,5,21,30,0,0,0
2018,11,5,22,30,0,0,0
2018,11,5,23,30,0,0,0
2018,11,6,0,30,0,0,0
2018,11,6,1,30,0,0,0
2018,11,6,2,30,0,0,0
2018,11,6,3,30,0,0,0
2018,11,6,4,30,0,0,0
2018,11,6,5,30,0,0,0
2018,11,6,6,30,0,0,0
2018,11,6,7,30,91,36,434
2018,11,6,8,30,103,103,0
2018,11,6,9,30,131,131,0
2018,11,6,10,30,196,192,7
2018,11,6,11,30,235,226,13
2018,11,6,12,30,366,317,70
2018,11,6,13,30,358,300,88
2018,11,6,14,30,403,202,356
2018,11,6,15,30,390,80,733
2018,11,6,16,30,196,61,556
2018,11,6,17,30,24,19,130
2018,11,6,18,30,0,0,0
2018,11,6,19,30,0,0,0
2018,11,6,20,30,0,0,0
2018,11,6,21,30,0,0,0
2018,11,6,22,30,0,0,0
2018,11,6,23,30,0,0,0
2018,11,7,0,30,0,0,0
2018,11,7,1,30,0,0,0
2018,11,7,2,30,0,0,0
2018,11,7,3,30,0,0,0
2018,11,7,4,30,0,0,0
2018,11,7,5,30,0,0,0
2018,11,7,6,30,0,0,0
2018,11,7,7,30,83,41,338
2018,11,7,8,30,47,47,0
2018,11,7,9,30,93,93,0
2018,11,7,10,30,131,131,0
2018,11,7,11,30,157,156,1
2018,11,7,12,30,268,252,23
2018,11,7,13,30,448,302,222
2018,11,7,14,30,429,149,498
2018,11,7,15,30,363,100,626
2018,11,7,16,30,189,65,518
2018,11,7,17,30,22,18,104
2018,11,7,18,30,0,0,0
2018,11,7,19,30,0,0,0
2018,11,7,20,30,0,0,0
2018,11,7,21,30,0,0,0
2018,11,7,22,30,0,0,0
2018,11,7,23,30,0,0,0
2018,11,8,0,30,0,0,0
2018,11,8,1,30,0,0,0
2018,11,8,2,30,0,0,0
2018,11,8,3,30,0,0,0
2018,11,8,4,30,0,0,0
2018,11,8,5,30,0,0,0
2018,11,8,6,30,0,0,0
2018,11,8,7,30,76,44,262
2018,11,8,8,30,42,42,0
2018,11,8,9,30,123,122,2
2018,11,8,10,30,196,189,11
2018,11,8,11,30,256,235,31
2018,11,8,12,30,264,247,24
2018,11,8,13,30,368,300,105
2018,11,8,14,30,153,149,7
2018,11,8,15,30,52,52,1
2018,11,8,16,30,180,75,442
2018,11,8,17,30,20,18,68
2018,11,8,18,30,0,0,0
2018,11,8,19,30,0,0,0
2018,11,8,20,30,0,0,0
2018,11,8,21,30,0,0,0
2018,11,8,22,30,0,0,0
2018,11,8,23,30,0,0,0
2018,11,9,0,30,0,0,0
2018,11,9,1,30,0,0,0
2018,11,9,2,30,0,0,0
2018,11,9,3,30,0,0,0
2018,11,9,4,30,0,0,0
2018,11,9,5,30,0,0,0
2018,11,9,6,30,0,0,0
2018,11,9,7,30,32,29,24
2018,11,9,8,30,37,37,1
2018,11,9,9,30,93,93,0
2018,11,9,10,30,138,137,1
2018,11,9,11,30,162,161,2
2018,11,9,12,30,235,227,12
2018,11,9,13,30,204,198,9
2018,11,9,14,30,141,138,6
